analyte,family,raman_peak,sers_peak,shift,intensity_ratio,confidence,note,raman_rel,sers_rel,raman_prom,sers_prom,kind
proline,amino_acid,,1598.0,,,None,SERS-only,,0.7826409933514425,,1.9320108762797161,sers_only
proline,amino_acid,,1620.0,,,None,SERS-only,,0.7684393122813354,,1.504762149221102,sers_only
proline,amino_acid,,1650.0,,,None,SERS-only,,0.8992242890634876,,2.4427507287359607,sers_only
proline,amino_acid,,1664.0,,,None,SERS-only,,0.4294198175104878,,0.8651351158637971,sers_only
proline,amino_acid,,1682.0,,,None,SERS-only,,0.9616753583461771,,3.1362653171297135,sers_only
proline,amino_acid,,1702.0,,,None,SERS-only,,0.9695843961348768,,3.048662087582962,sers_only
proline,amino_acid,,1726.0,,,None,SERS-only,,0.5929177833173703,,0.6902849952717336,sers_only
proline,amino_acid,,1746.0,,,None,SERS-only,,0.6494852085860666,,0.5266425488186319,sers_only
pyruvate,organic_acid,540.0,538.0,-2.0,2.4375778711770724,High,Intensity enhanced,0.3049534385648712,0.7433477560226649,0.8417019518086284,1.416418857863668,matched
pyruvate,organic_acid,,572.0,,,None,SERS-only,,0.6319306824069331,,0.7839895545726886,sers_only
pyruvate,organic_acid,612.0,610.0,-2.0,2.2537583865448783,High,Intensity enhanced,0.3105894343919144,0.6999935447867657,1.5084742344947581,1.9366757819575597,matched
pyruvate,organic_acid,,646.0,,,None,SERS-only,,0.6156649652331557,,0.6037362497238423,sers_only
pyruvate,organic_acid,,670.0,,,None,SERS-only,,0.959945534054905,,3.231357030681706,sers_only
pyruvate,organic_acid,698.0,698.0,0.0,2.1512312006135788,High,Intensity enhanced,0.2742343526387622,0.5899414978278033,0.8532332526730229,1.1707664092439107,matched
pyruvate,organic_acid,,716.0,,,None,SERS-only,,0.6453006706580136,,1.87408031460156,sers_only
pyruvate,organic_acid,,750.0,,,None,SERS-only,,0.6076516527504623,,1.3172313057598388,sers_only
pyruvate,organic_acid,794.0,798.0,4.0,0.8210370704677131,High,Strong correspondence,1.0,0.8210370712887503,4.982908602014003,3.0753671875411186,matched
pyruvate,organic_acid,834.0,822.0,-12.0,1.7920089199176088,Low,Intensity enhanced,0.3724208646225465,0.6673815131590405,1.395520061797719,1.5840943785722121,matched
pyruvate,organic_acid,,854.0,,,None,SERS-only,,0.6896634005092446,,1.5733892386718158,sers_only
pyruvate,organic_acid,,870.0,,,None,SERS-only,,0.6834130230620162,,0.5452623864398924,sers_only
pyruvate,organic_acid,,894.0,,,None,SERS-only,,0.514172987792943,,0.6070183424731763,sers_only
pyruvate,organic_acid,936.0,924.0,-12.0,2.1714452427464916,Low,Intensity enhanced,0.3232461518900914,0.7019113209292942,1.5362501089390506,2.445477974116228,matched
pyruvate,organic_acid,,950.0,,,None,SERS-only,,0.6151215630185135,,1.2147582762053029,sers_only
pyruvate,organic_acid,976.0,988.0,12.0,1.4045291020099604,Low,Intensity enhanced,0.28915807017341416,0.40613092604412765,1.1668687031629685,1.0487039592533831,matched
pyruvate,organic_acid,,1016.0,,,None,SERS-only,,0.5432899816887978,,1.116225596052808,sers_only
pyruvate,organic_acid,,1046.0,,,None,SERS-only,,0.824222997236347,,3.207355374314634,sers_only
pyruvate,organic_acid,,1070.0,,,None,SERS-only,,0.7848169213049899,,1.2906688248657863,sers_only
pyruvate,organic_acid,,1094.0,,,None,SERS-only,,0.7177187511077133,,0.7643540981740802,sers_only
pyruvate,organic_acid,,1112.0,,,None,SERS-only,,0.6174852637888326,,0.6146173610857927,sers_only
pyruvate,organic_acid,1152.0,1144.0,-8.0,2.7971489666893534,Medium,Intensity enhanced,0.1662218389061483,0.4649472477346859,0.6945728519352458,0.9484044723895448,matched
pyruvate,organic_acid,,1162.0,,,None,SERS-only,,0.5821018438828643,,1.509379972309124,sers_only
pyruvate,organic_acid,,1204.0,,,None,SERS-only,,0.6652834447577282,,2.115092688501778,sers_only
pyruvate,organic_acid,,1262.0,,,None,SERS-only,,0.6321930799852513,,1.7444021947445036,sers_only
pyruvate,organic_acid,,1282.0,,,None,SERS-only,,0.41540748207214784,,0.5950033210299173,sers_only
pyruvate,organic_acid,1332.0,1326.0,-6.0,4.897767746752406,Medium,Intensity enhanced,0.16560641196578524,0.8111017480791823,0.6484508544138514,1.3324352813217237,matched
pyruvate,organic_acid,,1350.0,,,None,SERS-only,,0.819499255762754,,2.9896273688631636,sers_only
pyruvate,organic_acid,,1370.0,,,None,SERS-only,,0.6056220618945333,,1.0591663297420872,sers_only
pyruvate,organic_acid,,1384.0,,,None,SERS-only,,0.6417356187805182,,1.3213412297926357,sers_only
pyruvate,organic_acid,1410.0,,,,None,Absent in SERS,0.5597956798208872,,2.71905330205486,,raman_only
pyruvate,organic_acid,,1426.0,,,None,SERS-only,,0.5141640115814384,,0.5067198057303735,sers_only
pyruvate,organic_acid,,1440.0,,,None,SERS-only,,0.7188843743520319,,1.7225444586617942,sers_only
pyruvate,organic_acid,1456.0,1462.0,6.0,1.3206663391942852,Medium,Shifted band,0.43199863490340606,0.5705260570154762,0.9581563610560231,0.5746123680319846,matched
pyruvate,organic_acid,,1480.0,,,None,SERS-only,,0.8041134225646347,,2.603651157606971,sers_only
pyruvate,organic_acid,,1500.0,,,None,SERS-only,,0.6291735670563023,,1.2045491505079933,sers_only
pyruvate,organic_acid,,1518.0,,,None,SERS-only,,0.5710226147818702,,1.056203185775721,sers_only
pyruvate,organic_acid,,1550.0,,,None,SERS-only,,0.5368032623762092,,1.133826191971377,sers_only
pyruvate,organic_acid,,1598.0,,,None,SERS-only,,1.0,,3.2232176699860426,sers_only
pyruvate,organic_acid,,1640.0,,,None,SERS-only,,0.49557314286554854,,0.6078273169906754,sers_only
pyruvate,organic_acid,1660.0,1668.0,8.0,1.2893996362415132,Medium,Shifted band,0.5384825374538443,0.6943191892047935,2.173093567767773,1.9250921645006245,matched
pyruvate,organic_acid,1700.0,1692.0,-8.0,1.3140764687533077,Medium,Shifted band,0.41829462995824124,0.5496711315480737,1.5367662989900093,1.4203253876510646,matched
pyruvate,organic_acid,,1710.0,,,None,SERS-only,,0.4643496490708119,,0.9935158602291188,sers_only
pyruvate,organic_acid,1738.0,1734.0,-4.0,0.88068771808491,High,Strong correspondence,0.5526942875610313,0.48675107179137744,2.1000705683106715,1.0926197983798605,matched
riboflavin,cofactor,,530.0,,,None,SERS-only,,0.5786177757243326,,1.1412410232431918,sers_only
riboflavin,cofactor,,562.0,,,None,SERS-only,,0.4962812795132339,,1.7273490087806591,sers_only
riboflavin,cofactor,,594.0,,,None,SERS-only,,0.4784421214844313,,1.416483741851921,sers_only
riboflavin,cofactor,,614.0,,,None,SERS-only,,0.3783647962449569,,0.7218551213053932,sers_only
riboflavin,cofactor,,646.0,,,None,SERS-only,,0.4952298361994517,,2.3597714932177714,sers_only
riboflavin,cofactor,,670.0,,,None,SERS-only,,0.45041387256120163,,1.1192556237902127,sers_only
riboflavin,cofactor,,690.0,,,None,SERS-only,,0.4242015317934245,,0.7985509538471682,sers_only
riboflavin,cofactor,,720.0,,,None,SERS-only,,0.49117497491634937,,2.103555427218878,sers_only
riboflavin,cofactor,742.0,,,,None,Absent in SERS,0.2501061886446747,,2.094251171017197,,raman_only
riboflavin,cofactor,,758.0,,,None,SERS-only,,0.3008410413165952,,0.6398447950098727,sers_only
riboflavin,cofactor,788.0,776.0,-12.0,3.2758625601801157,Low,Intensity enhanced,0.12632946459403446,0.41383796658705957,0.9197645871193874,0.532940916412523,matched
riboflavin,cofactor,,808.0,,,None,SERS-only,,1.0,,4.918505711972429,sers_only
riboflavin,cofactor,,854.0,,,None,SERS-only,,0.5616624477280747,,0.6560696932505348,sers_only
riboflavin,cofactor,,872.0,,,None,SERS-only,,0.6867446964770015,,2.329031871030632,sers_only
riboflavin,cofactor,,894.0,,,None,SERS-only,,0.4533064287339648,,0.5998744110223001,sers_only
riboflavin,cofactor,,912.0,,,None,SERS-only,,0.39441239492627284,,0.8023410165945141,sers_only
riboflavin,cofactor,,932.0,,,None,SERS-only,,0.5159677357081172,,1.5437726945668118,sers_only
riboflavin,cofactor,,986.0,,,None,SERS-only,,0.2830494674246732,,0.5422878048720439,sers_only
riboflavin,cofactor,,1016.0,,,None,SERS-only,,0.5061850105495485,,0.6477142438421788,sers_only
riboflavin,cofactor,,1032.0,,,None,SERS-only,,0.561088096922718,,0.7285811267445631,sers_only
riboflavin,cofactor,1060.0,1050.0,-10.0,4.281939178630533,Low,Intensity enhanced,0.14908216268390156,0.6383607575131082,1.203372841517831,2.7209014952287838,matched
riboflavin,cofactor,,1086.0,,,None,SERS-only,,0.4907731796526355,,0.8005216119537293,sers_only
riboflavin,cofactor,,1112.0,,,None,SERS-only,,0.5436596117074459,,2.0281630868949723,sers_only
riboflavin,cofactor,1156.0,1152.0,-4.0,1.2889028602404906,High,Strong correspondence,0.18959656560848162,0.24437155699344865,1.0624488294147765,0.6029987592363103,matched
riboflavin,cofactor,1180.0,1178.0,-2.0,1.6750479188182021,High,Intensity enhanced,0.34598233582565463,0.579536993247671,2.5904170196831284,1.2068385155039987,matched
riboflavin,cofactor,,1208.0,,,None,SERS-only,,0.6288797839295492,,2.906733984342667,sers_only
riboflavin,cofactor,1224.0,,,,None,Absent in SERS,0.43870117689761806,,3.796328274323394,,raman_only
riboflavin,cofactor,,1242.0,,,None,SERS-only,,0.3233455870636993,,0.7252340056326718,sers_only
riboflavin,cofactor,,1258.0,,,None,SERS-only,,0.49701726612950714,,1.9450754109814563,sers_only
riboflavin,cofactor,,1296.0,,,None,SERS-only,,0.4094323136178719,,0.5751047200377686,sers_only
riboflavin,cofactor,,1320.0,,,None,SERS-only,,0.6039851706483089,,2.595003428392224,sers_only
riboflavin,cofactor,1348.0,1348.0,0.0,0.4834873971925824,High,Intensity reduced,1.0,0.4834873976760698,8.687853306448792,1.0353251618039159,matched
riboflavin,cofactor,1402.0,,,,None,Absent in SERS,0.1928775720564827,,1.4509981584119418,,raman_only
riboflavin,cofactor,,1440.0,,,None,SERS-only,,0.5698264693959031,,0.9909003265443134,sers_only
riboflavin,cofactor,1464.0,1464.0,0.0,3.7399077736664412,High,Intensity enhanced,0.1713497125445172,0.6408321257006577,1.2733385590633326,2.802884986106475,matched
riboflavin,cofactor,,1486.0,,,None,SERS-only,,0.44376050334806194,,1.0655701505726607,sers_only
riboflavin,cofactor,,1510.0,,,None,SERS-only,,0.4493635507391776,,1.1201663659212486,sers_only
riboflavin,cofactor,1536.0,1528.0,-8.0,1.6151209709916543,Medium,Intensity enhanced,0.1816616791455196,0.29340558922860693,1.4922746248014875,0.6215278466392682,matched
riboflavin,cofactor,1580.0,,,,None,Absent in SERS,0.14286145424354801,,1.1080908124721849,,raman_only
riboflavin,cofactor,,1600.0,,,None,SERS-only,,0.7740563598682041,,3.108797584119689,sers_only
riboflavin,cofactor,,1624.0,,,None,SERS-only,,0.5540135749080374,,0.5993016437653116,sers_only
riboflavin,cofactor,,1642.0,,,None,SERS-only,,0.5227062558833111,,1.2796222211546389,sers_only
riboflavin,cofactor,,1658.0,,,None,SERS-only,,0.4987849612124415,,1.430781647220185,sers_only
riboflavin,cofactor,,1672.0,,,None,SERS-only,,0.6418970862244877,,2.174491627958229,sers_only
riboflavin,cofactor,,1698.0,,,None,SERS-only,,0.5671049864021485,,0.9710495956492206,sers_only
riboflavin,cofactor,,1714.0,,,None,SERS-only,,0.5219862060091959,,0.6376397156232092,sers_only
riboflavin,cofactor,1730.0,1736.0,6.0,3.9845386248412202,Medium,Intensity enhanced,0.14309949401624633,0.5701854650875072,0.9520220265060384,1.0974936135183113,matched
serine,amino_acid,,532.0,,,None,SERS-only,,0.5049429548362112,,0.7937871486490062,sers_only
serine,amino_acid,,550.0,,,None,SERS-only,,0.7122977770448924,,2.0455348724163116,sers_only
serine,amino_acid,,568.0,,,None,SERS-only,,0.3710644508282565,,1.2543478960901089,sers_only
serine,amino_acid,,582.0,,,None,SERS-only,,0.5167523393211584,,1.8027704262316187,sers_only
serine,amino_acid,610.0,606.0,-4.0,1.990175520957075,High,Intensity enhanced,0.32730453361114925,0.651393472681357,2.7654615405209997,1.8930687357162115,matched
serine,amino_acid,,624.0,,,None,SERS-only,,0.44374694601991116,,0.4762479456740863,sers_only
serine,amino_acid,,638.0,,,None,SERS-only,,0.5268177740268822,,0.8727296165737034,sers_only
serine,amino_acid,,654.0,,,None,SERS-only,,0.6221125645886126,,1.7289254882783158,sers_only
serine,amino_acid,,670.0,,,None,SERS-only,,0.44696265108069505,,0.7877834381527001,sers_only
serine,amino_acid,,694.0,,,None,SERS-only,,0.5544977844410891,,1.4546148358983708,sers_only
serine,amino_acid,,742.0,,,None,SERS-only,,0.5781815062701986,,1.5907985271165541,sers_only
serine,amino_acid,,760.0,,,None,SERS-only,,0.6195996733320476,,1.6706124045216515,sers_only
serine,amino_acid,,800.0,,,None,SERS-only,,0.6863465172648213,,2.260137404402232,sers_only
serine,amino_acid,814.0,810.0,-4.0,2.033154887192083,High,Intensity enhanced,0.3095534791187268,0.6293701709507068,2.4211276713103365,0.9219900581955007,matched
serine,amino_acid,,828.0,,,None,SERS-only,,0.6119972558365798,,1.2763982903162256,sers_only
serine,amino_acid,852.0,856.0,4.0,0.5080569803037361,High,Intensity reduced,1.0,0.5080569808117932,8.577324863878076,1.2861962081604323,matched
serine,amino_acid,,874.0,,,None,SERS-only,,0.4082496938819779,,0.9755621715052345,sers_only
serine,amino_acid,,890.0,,,None,SERS-only,,0.5155006442142908,,1.1741766723074416,sers_only
serine,amino_acid,922.0,916.0,-6.0,4.012950027537335,Medium,Intensity enhanced,0.12330714871333541,0.4948254298376797,0.9824934656310818,0.7510824452406373,matched
serine,amino_acid,,934.0,,,None,SERS-only,,0.5189785526752131,,0.9573011345827852,sers_only
serine,amino_acid,968.0,958.0,-10.0,3.182365420208124,Low,Intensity enhanced,0.24309943514757837,0.7736312392681463,1.7844728202628015,2.306595419100936,matched
serine,amino_acid,,986.0,,,None,SERS-only,,0.7769006687687406,,2.512389510987256,sers_only
serine,amino_acid,1008.0,1006.0,-2.0,1.830708182269263,High,Intensity enhanced,0.3859246416141603,0.7065154009730844,3.3171027868954974,1.9512012410935968,matched
serine,amino_acid,,1032.0,,,None,SERS-only,,0.7173703821971459,,2.0575831271357083,sers_only
serine,amino_acid,,1056.0,,,None,SERS-only,,0.6185977895941559,,1.5423301996742418,sers_only
serine,amino_acid,,1074.0,,,None,SERS-only,,0.48811603647672525,,0.7787481747538074,sers_only
serine,amino_acid,,1110.0,,,None,SERS-only,,0.7561727395081443,,2.2909251969514735,sers_only
serine,amino_acid,1126.0,,,,None,Absent in SERS,0.1380082106297299,,1.1287058857626413,,raman_only
serine,amino_acid,,1150.0,,,None,SERS-only,,0.5704103051225053,,0.7230718567387258,sers_only
serine,amino_acid,,1166.0,,,None,SERS-only,,0.5803449620059722,,0.49402700353088286,sers_only
serine,amino_acid,,1182.0,,,None,SERS-only,,1.0,,3.597407654922651,sers_only
serine,amino_acid,,1202.0,,,None,SERS-only,,0.7198648263176954,,1.6776706787801436,sers_only
serine,amino_acid,1218.0,,,,None,Absent in SERS,0.15185345572208506,,1.2986780167010525,,raman_only
serine,amino_acid,,1242.0,,,None,SERS-only,,0.4885992601922474,,0.8236535118716088,sers_only
serine,amino_acid,,1258.0,,,None,SERS-only,,0.5283947534846375,,1.2597237619318569,sers_only
serine,amino_acid,,1288.0,,,None,SERS-only,,0.8890027449453054,,2.7606875055308047,sers_only
serine,amino_acid,,1302.0,,,None,SERS-only,,0.5419474715185498,,0.5874879212615811,sers_only
serine,amino_acid,,1318.0,,,None,SERS-only,,0.6588135405912208,,0.691182602561254,sers_only
serine,amino_acid,1326.0,1334.0,8.0,1.690755556353358,Medium,Intensity enhanced,0.4607106961546176,0.778949171085599,3.9253707300630207,1.8819453481644728,matched
serine,amino_acid,,1346.0,,,None,SERS-only,,0.6911347829423884,,0.5685599635279972,sers_only
serine,amino_acid,,1396.0,,,None,SERS-only,,0.4224587412283378,,0.6373768004796926,sers_only
serine,amino_acid,1416.0,1410.0,-6.0,3.5218635015848054,Medium,Intensity enhanced,0.1392129102132398,0.4902888709512754,1.0339162909046573,0.4288511117533512,matched
serine,amino_acid,,1424.0,,,None,SERS-only,,0.5062909297896075,,0.9304078721753453,sers_only
serine,amino_acid,,1442.0,,,None,SERS-only,,0.8054840524311995,,2.469672644539164,sers_only
serine,amino_acid,1464.0,1466.0,2.0,2.514088581265936,High,Intensity enhanced,0.24657783149087742,0.6199185130586196,1.9709067126752444,0.8263234230663661,matched
serine,amino_acid,,1484.0,,,None,SERS-only,,0.7223035787513189,,2.058658293401054,sers_only
serine,amino_acid,,1510.0,,,None,SERS-only,,0.6979822561148827,,1.5129056938998984,sers_only
serine,amino_acid,,1540.0,,,None,SERS-only,,0.5329139503997207,,0.7634042416786864,sers_only
serine,amino_acid,,1554.0,,,None,SERS-only,,0.6081946525466259,,1.0632154773260052,sers_only
serine,amino_acid,,1568.0,,,None,SERS-only,,0.6973061145262152,,1.808374806224964,sers_only
serine,amino_acid,,1580.0,,,None,SERS-only,,0.5917371152521114,,0.4948701979987863,sers_only
serine,amino_acid,,1606.0,,,None,SERS-only,,0.5527026618980804,,1.5428194445419097,sers_only
serine,amino_acid,,1626.0,,,None,SERS-only,,0.3231015155726822,,0.6088184007723418,sers_only
serine,amino_acid,,1640.0,,,None,SERS-only,,0.4569203071964652,,0.539103060061847,sers_only
serine,amino_acid,,1650.0,,,None,SERS-only,,0.6284162999605984,,2.0343818209226647,sers_only
serine,amino_acid,,1680.0,,,None,SERS-only,,0.7338490870684914,,1.9781929031810381,sers_only
serine,amino_acid,,1696.0,,,None,SERS-only,,0.7331555801553123,,1.1092885562749875,sers_only
serine,amino_acid,,1714.0,,,None,SERS-only,,0.5594315028493129,,0.6328900733488728,sers_only
serine,amino_acid,,1728.0,,,None,SERS-only,,0.451181457477852,,0.45119283186586506,sers_only
serine,amino_acid,,1748.0,,,None,SERS-only,,0.5886955200246903,,0.6107004845857434,sers_only
stearate,lipid,,532.0,,,None,SERS-only,,0.37712065393127664,,0.9235829345490156,sers_only
stearate,lipid,,644.0,,,None,SERS-only,,0.3114322311621344,,1.6005175158869283,sers_only
stearate,lipid,,716.0,,,None,SERS-only,,0.21061404437021297,,0.6946601632381617,sers_only
stearate,lipid,,806.0,,,None,SERS-only,,1.0,,6.423373188302461,sers_only
stearate,lipid,866.0,868.0,2.0,2.116928957033349,High,Intensity enhanced,0.19025995620453634,0.40276681277020876,1.2393793526450498,1.7387366858308084,matched
stearate,lipid,,932.0,,,None,SERS-only,,0.4091182066739205,,2.0379176702109687,sers_only
stearate,lipid,1062.0,1052.0,-10.0,0.7329029647663938,Low,Shifted band,0.6675674382745245,0.48926215542580853,4.687023905741479,3.0880345416027604,matched
stearate,lipid,1100.0,1106.0,6.0,1.7194721349262838,Medium,Intensity enhanced,0.20103472271233394,0.34567360557596244,1.101621484822648,0.8232985157985877,matched
stearate,lipid,1128.0,,,,None,Absent in SERS,0.5728207012421194,,3.934074838428855,,raman_only
stearate,lipid,1174.0,,,,None,Absent in SERS,0.14415933403492628,,0.9207444179216137,,raman_only
stearate,lipid,,1194.0,,,None,SERS-only,,0.34999476307079386,,2.049198679023043,sers_only
stearate,lipid,,1212.0,,,None,SERS-only,,0.33740119874525715,,0.7077152047275224,sers_only
stearate,lipid,,1254.0,,,None,SERS-only,,0.2681325616178199,,1.1132700140208682,sers_only
stearate,lipid,,1270.0,,,None,SERS-only,,0.22699329336007013,,0.7111701905967208,sers_only
stearate,lipid,1296.0,,,,None,Absent in SERS,0.7913144355251938,,5.582027809643096,,raman_only
stearate,lipid,,1354.0,,,None,SERS-only,,0.41985011759263546,,2.5726684191448657,sers_only
stearate,lipid,,1404.0,,,None,SERS-only,,0.20135339747879968,,0.7408116719598759,sers_only
stearate,lipid,1418.0,,,,None,Absent in SERS,0.3232551541039256,,1.362989277026707,,raman_only
stearate,lipid,1442.0,1436.0,-6.0,0.5233323284248533,Medium,Intensity reduced,1.0,0.5233323289481857,7.041971913990754,3.409044799016283,matched
stearate,lipid,1462.0,,,,None,Absent in SERS,0.5827141256747959,,1.2900502895994923,,raman_only
stearate,lipid,,1606.0,,,None,SERS-only,,0.5009410182008148,,3.4132673973574468,sers_only
stearate,lipid,,1648.0,,,None,SERS-only,,0.3316316841116818,,1.2055454900165976,sers_only
stearate,lipid,,1682.0,,,None,SERS-only,,0.2546668886898698,,0.6978718670303281,sers_only
stearate,lipid,,1702.0,,,None,SERS-only,,0.24749714378148768,,1.2042138512291842,sers_only
stearate,lipid,,1724.0,,,None,SERS-only,,0.22847196623003585,,0.8165230423406843,sers_only
thymine,pyrimidine,,526.0,,,None,SERS-only,,0.5757977123452239,,0.5606743934583297,sers_only
thymine,pyrimidine,558.0,554.0,-4.0,2.7996238119829404,High,Intensity enhanced,0.2336606975830941,0.6541620556777987,1.673945308588534,1.4719144294538897,matched
thymine,pyrimidine,,578.0,,,None,SERS-only,,0.509930149595516,,0.8632644560107912,sers_only
thymine,pyrimidine,618.0,618.0,0.0,1.1754698861680486,High,Strong correspondence,0.45508157990012377,0.5349346940978441,3.3399741283083375,0.48457724490483345,matched
thymine,pyrimidine,,628.0,,,None,SERS-only,,0.5519726254810545,,1.1821669834009045,sers_only
thymine,pyrimidine,,654.0,,,None,SERS-only,,0.4513207348379164,,0.632509582535755,sers_only
thymine,pyrimidine,,680.0,,,None,SERS-only,,0.5550236065657943,,1.477215962528624,sers_only
thymine,pyrimidine,,696.0,,,None,SERS-only,,0.5549914575427766,,1.0643759830916382,sers_only
thymine,pyrimidine,,722.0,,,None,SERS-only,,0.5240161510553596,,1.3364372437309402,sers_only
thymine,pyrimidine,742.0,750.0,8.0,1.019576907991775,Medium,Shifted band,0.6082206554644358,0.6201277362947369,4.4670084806548855,0.9916823608880808,matched
thymine,pyrimidine,,784.0,,,None,SERS-only,,0.6069195917453958,,0.8721095863894637,sers_only
thymine,pyrimidine,806.0,810.0,4.0,3.6476582325751497,High,Intensity enhanced,0.2741484899604666,1.0,1.9386263872873744,3.5774580689976587,matched
thymine,pyrimidine,,874.0,,,None,SERS-only,,0.8173476339452498,,2.669151629608937,sers_only
thymine,pyrimidine,,924.0,,,None,SERS-only,,0.5989127061793571,,0.8214068435786466,sers_only
thymine,pyrimidine,,946.0,,,None,SERS-only,,0.6214126340241194,,1.3557284373223228,sers_only
thymine,pyrimidine,984.0,,,,None,Absent in SERS,0.3069457890015869,,2.240660283562722,,raman_only
thymine,pyrimidine,,1044.0,,,None,SERS-only,,0.9344260617074903,,3.7863451793309206,sers_only
thymine,pyrimidine,,1114.0,,,None,SERS-only,,0.749626740557267,,2.1796329765891884,sers_only
thymine,pyrimidine,1156.0,1160.0,4.0,4.318188427309725,High,Intensity enhanced,0.1077171166747364,0.4651428109662065,0.7586777653619243,0.5064037170122082,matched
thymine,pyrimidine,,1186.0,,,None,SERS-only,,0.7146009750304191,,2.300065486461474,sers_only
thymine,pyrimidine,,1212.0,,,None,SERS-only,,0.6180166991949574,,0.880925653024973,sers_only
thymine,pyrimidine,,1236.0,,,None,SERS-only,,0.519830690407381,,1.3374237075104518,sers_only
thymine,pyrimidine,,1258.0,,,None,SERS-only,,0.433832935499648,,0.6351109628747241,sers_only
thymine,pyrimidine,,1284.0,,,None,SERS-only,,0.530816977144994,,1.2726152997003872,sers_only
thymine,pyrimidine,,1300.0,,,None,SERS-only,,0.5693962216648142,,0.816950762146844,sers_only
thymine,pyrimidine,,1324.0,,,None,SERS-only,,0.8035509982808381,,2.8894919656721605,sers_only
thymine,pyrimidine,,1346.0,,,None,SERS-only,,0.7938457119585671,,0.7037721171051997,sers_only
thymine,pyrimidine,1370.0,1374.0,4.0,0.6773956057153401,High,Intensity reduced,1.0,0.6773956063927358,7.35509259510289,1.652624337931999,matched
thymine,pyrimidine,,1402.0,,,None,SERS-only,,0.40221382357878105,,0.9385786395721667,sers_only
thymine,pyrimidine,,1452.0,,,None,SERS-only,,0.9384692081323622,,3.8307156249732666,sers_only
thymine,pyrimidine,,1482.0,,,None,SERS-only,,0.5913669750614187,,0.5470801177990684,sers_only
thymine,pyrimidine,1492.0,1498.0,6.0,4.462509762991978,Medium,Intensity enhanced,0.14791723273608962,0.6600820996620663,0.9533653269633671,1.4356236241386524,matched
thymine,pyrimidine,,1516.0,,,None,SERS-only,,0.5227091661885954,,0.5920974234554601,sers_only
thymine,pyrimidine,,1540.0,,,None,SERS-only,,0.37463183132701133,,1.262373564975749,sers_only
thymine,pyrimidine,,1570.0,,,None,SERS-only,,0.30670566357721263,,0.9519740623941131,sers_only
thymine,pyrimidine,,1608.0,,,None,SERS-only,,0.649532427157756,,1.9331657132850797,sers_only
thymine,pyrimidine,,1648.0,,,None,SERS-only,,0.4920831561822822,,0.5682333814383536,sers_only
thymine,pyrimidine,1672.0,1670.0,-2.0,0.6467877219564739,High,Intensity reduced,0.8638979421220214,0.5587585826347757,6.3470845249680305,0.9022081404899499,matched
thymine,pyrimidine,,1692.0,,,None,SERS-only,,0.31023596886166716,,0.44137750543628906,sers_only
thymine,pyrimidine,,1726.0,,,None,SERS-only,,0.43918245653011084,,0.8482832058580093,sers_only
thymine,pyrimidine,,1744.0,,,None,SERS-only,,0.3741115397616967,,0.4247290245167127,sers_only
triolein,lipid,,534.0,,,None,SERS-only,,0.44406235907604197,,1.3352379503944778,sers_only
triolein,lipid,,576.0,,,None,SERS-only,,0.33017434280612323,,0.8966246003343236,sers_only
triolein,lipid,,620.0,,,None,SERS-only,,0.3850918237274263,,0.8402661651558041,sers_only
triolein,lipid,,642.0,,,None,SERS-only,,0.38141616835723846,,0.714323825542879,sers_only
triolein,lipid,,670.0,,,None,SERS-only,,0.6517345916412424,,2.6420940479060766,sers_only
triolein,lipid,,720.0,,,None,SERS-only,,0.4290839629550349,,1.0756643897164322,sers_only
triolein,lipid,,736.0,,,None,SERS-only,,0.4799844952305963,,2.0350906299577054,sers_only
triolein,lipid,,792.0,,,None,SERS-only,,0.5945010686887848,,2.1050144912532063,sers_only
triolein,lipid,,826.0,,,None,SERS-only,,0.41962705160566915,,0.45885171069768194,sers_only
triolein,lipid,,860.0,,,None,SERS-only,,0.5220985254976493,,0.46486064055719545,sers_only
triolein,lipid,872.0,884.0,12.0,2.593495699879275,Low,Intensity enhanced,0.24345815566014728,0.6314076823986268,1.4112256266297514,2.62944775242012,matched
triolein,lipid,,932.0,,,None,SERS-only,,0.45309169305339164,,0.9884010139004629,sers_only
triolein,lipid,,956.0,,,None,SERS-only,,0.475797210397531,,1.2955456536262862,sers_only
triolein,lipid,,992.0,,,None,SERS-only,,0.4183391976391529,,0.7263598821216528,sers_only
triolein,lipid,,1008.0,,,None,SERS-only,,0.4281391536304197,,0.882081853926879,sers_only
triolein,lipid,,1038.0,,,None,SERS-only,,0.7582465589164487,,3.0568116333287474,sers_only
triolein,lipid,,1066.0,,,None,SERS-only,,0.3656777434998357,,0.541857400613525,sers_only
triolein,lipid,1082.0,,,,None,Absent in SERS,0.40009731609665977,,2.5050508896374817,,raman_only
triolein,lipid,,1100.0,,,None,SERS-only,,0.6026273566259982,,1.633598308862842,sers_only
triolein,lipid,,1130.0,,,None,SERS-only,,0.3724974720121072,,0.7071968501631052,sers_only
triolein,lipid,,1150.0,,,None,SERS-only,,0.3131155316542675,,0.8254614239963424,sers_only
triolein,lipid,,1170.0,,,None,SERS-only,,0.3939750157455561,,0.777093197303925,sers_only
triolein,lipid,,1196.0,,,None,SERS-only,,0.47068987075641416,,1.3337618836910352,sers_only
triolein,lipid,,1242.0,,,None,SERS-only,,0.5703869348934251,,2.078163776558646,sers_only
triolein,lipid,,1264.0,,,None,SERS-only,,0.3590777044896933,,0.8487780401713463,sers_only
