spectrum_id,analyte_id,canonical_analyte_name,source_dataset,raw_path,modality,sers_or_raman,substrate_material,substrate_geometry,colloid_or_planar,excitation_nm,instrument,matrix,concentration,replicate,independent_measurement,raw_or_processed,wavenumber_min,wavenumber_max,point_count,quality_flags,intended_role,allowed_for_representation_learning,allowed_for_evaluation_only,acquisition_domain,admitted_to_joint_analysis,admission_reason,has_full_spectrum
metabolite63::glutathione,m63::glutathione,GLUTATHIONE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::n-acetyl-l-cysteine,m63::n-acetyl-l-cysteine,N-ACETYL-L-CYSTEINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::4-imidazoleacetic acid,m63::4-imidazoleacetic acid,4-IMIDAZOLEACETIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
"metabolite63::3',5'-cyclic amp","m63::3',5'-cyclic amp","3',5'-CYCLIC AMP",sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-methionine sulfoximine,m63::l-methionine sulfoximine,L-METHIONINE SULFOXIMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-histidine,m63::l-histidine,L-HISTIDINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::spermidine,m63::spermidine,SPERMIDINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::biliverdin,m63::biliverdin,BILIVERDIN,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::cysteamine,m63::cysteamine,CYSTEAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::vitamin b12,m63::vitamin b12,VITAMIN B12,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::tyramine,m63::tyramine,TYRAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::tryptamine,m63::tryptamine,TRYPTAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::lumichrome,m63::lumichrome,LUMICHROME,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::n-methyltryptamine,m63::n-methyltryptamine,N-METHYLTRYPTAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::lipoamide,m63::lipoamide,LIPOAMIDE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::3-methoxytyramine,m63::3-methoxytyramine,3-METHOXYTYRAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::2-quinolinecarboxylic acid,m63::2-quinolinecarboxylic acid,2-QUINOLINECARBOXYLIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::pterin,m63::pterin,PTERIN,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::indole-3-acetic acid,m63::indole-3-acetic acid,INDOLE-3-ACETIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-asparagine,m63::l-asparagine,L-ASPARAGINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::n-acetyl-d-tryptophan,m63::n-acetyl-d-tryptophan,N-ACETYL-D-TRYPTOPHAN,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::leucine,m63::leucine,LEUCINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::selenomethionine,m63::selenomethionine,SELENOMETHIONINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::methylguanidine,m63::methylguanidine,METHYLGUANIDINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::dopamine,m63::dopamine,DOPAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-cystathionine,m63::l-cystathionine,L-CYSTATHIONINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::thyrotropin releasing hormone,m63::thyrotropin releasing hormone,THYROTROPIN RELEASING HORMONE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::n-methyl-d-aspartic acid,m63::n-methyl-d-aspartic acid,N-METHYL-D-ASPARTIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::carbamoyl phosphate,m63::carbamoyl phosphate,CARBAMOYL PHOSPHATE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::agmatine sulfate,m63::agmatine sulfate,AGMATINE SULFATE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-cysteic acid,m63::l-cysteic acid,L-CYSTEIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.183,2000.07,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::1-methylnicotinamide,m63::1-methylnicotinamide,1-METHYLNICOTINAMIDE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.395,1998.74,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::n-acetyl-dl-glutamic acid,m63::n-acetyl-dl-glutamic acid,N-ACETYL-DL-GLUTAMIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",500.741,1999.32,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::mandelic acid,m63::mandelic acid,MANDELIC ACID,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",500.741,1999.32,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-tryptophanamide,m63::l-tryptophanamide,L-TRYPTOPHANAMIDE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",500.741,1999.32,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::dethiobiotin,m63::dethiobiotin,DETHIOBIOTIN,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",498.747,1994.23,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::phenethylamine,m63::phenethylamine,PHENETHYLAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",498.747,1994.23,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::methyl indole-3-acetate,m63::methyl indole-3-acetate,METHYL INDOLE-3-ACETATE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",498.747,1994.23,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
"metabolite63::n,n-dimethyl-1,4-phenylenediamine","m63::n,n-dimethyl-1,4-phenylenediamine","N,N-DIMETHYL-1,4-PHENYLENEDIAMINE",sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",498.747,1994.23,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::1-naphthylamine,m63::1-naphthylamine,1-NAPHTHYLAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",498.747,1994.23,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::pipecolate,m63::pipecolate,PIPECOLATE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",499.272,1999.92,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::5-oxo-l-proline,m63::5-oxo-l-proline,5-OXO-L-PROLINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",499.272,1999.92,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::3-methyladenine,m63::3-methyladenine,3-METHYLADENINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",499.272,1999.92,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
adenine::100nano,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_100nano.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,100nano,1,True,raw,99.78549,3500.155,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
adenine::100pg,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_100pg.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,100pg,1,True,raw,99.78549,3500.155,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
adenine::10micro,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_10micro.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,10micro,1,True,raw,99.78549,3500.155,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
adenine::10nano,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_10nano.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,10nano,1,True,raw,99.78549,3500.155,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
adenine::10pg,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_10pg.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,10pg,1,True,raw,99.79721,3500.167,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
adenine::1micro,adenine,Adenine,adenine_sers_control,/Volumes/SSD_Rad/GAIRA_DATA/raw/adenine_sers_control/Adenine_bAgNPs_1micro.CSV,sers,sers,bAgNPs,colloid,colloid,785.0,portable Raman,aqueous,1micro,1,True,raw,99.78549,3500.155,7054,,grounding,True,False,sers|colloid|785.0,True,ok,True
orc_ag::1-hydroxy-2-naphthoic acid,orc::1-hydroxy-2-naphthoic acid,1-Hydroxy-2-naphthoic acid,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,20,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::2-(methylamino)isobutyric acid,orc::2-(methylamino)isobutyric acid,2-(Methylamino)isobutyric acid,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,23,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::cer(d18:1/24:1(15z)),orc::cer(d18:1/24:1(15z)),Cer(d18:1/24:1(15Z)),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,19,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::hypaphorine,orc::hypaphorine,Hypaphorine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,25,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::l-aspartyl-l-phenylalanine,orc::l-aspartyl-l-phenylalanine,L-Aspartyl-L-phenylalanine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,11,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::l-leucyl-l-isoleucine,orc::l-leucyl-l-isoleucine,L-leucyl-L-isoleucine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,20,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::lpc(0:0/14:0),orc::lpc(0:0/14:0),LPC(0:0/14:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,27,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::lpc(16:0/0:0),orc::lpc(16:0/0:0),LPC(16:0/0:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,18,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::lpc(17:0/0:0),orc::lpc(17:0/0:0),LPC(17:0/0:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,18,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
