spectrum_id,canonical_analyte,raw_name,modality,source,excitation_nm,replicate,concentration,intended_role,raw_or_processed,admission_gate_ok,admission_gate_reason,is_785,entered_representation,exclude_reason,non_small_molecule_flag,wavenumber_min,wavenumber_max,point_count
gobbato_sers_metabolites::Leu::04,leucine,leucine,sers,gobbato_sers_metabolites,785.0,04,125uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Leu::05,leucine,leucine,sers,gobbato_sers_metabolites,785.0,05,125uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Mann::01,mannose,mannose,sers,gobbato_sers_metabolites,785.0,01,65uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Mann::02,mannose,mannose,sers,gobbato_sers_metabolites,785.0,02,65uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Mann::03,mannose,mannose,sers,gobbato_sers_metabolites,785.0,03,65uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Mann::04,mannose,mannose,sers,gobbato_sers_metabolites,785.0,04,65uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Mann::05,mannose,mannose,sers,gobbato_sers_metabolites,785.0,05,65uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Methio::01,methionine,methionine,sers,gobbato_sers_metabolites,785.0,01,25uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Methio::02,methionine,methionine,sers,gobbato_sers_metabolites,785.0,02,25uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Methio::03,methionine,methionine,sers,gobbato_sers_metabolites,785.0,03,25uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Methio::04,methionine,methionine,sers,gobbato_sers_metabolites,785.0,04,25uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Methio::05,methionine,methionine,sers,gobbato_sers_metabolites,785.0,05,25uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::NacDgluc::01,n-acetylglucosamine,n-acetylglucosamine,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::NacDgluc::02,n-acetylglucosamine,n-acetylglucosamine,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::NacDgluc::03,n-acetylglucosamine,n-acetylglucosamine,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::NacDgluc::04,n-acetylglucosamine,n-acetylglucosamine,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::NacDgluc::05,n-acetylglucosamine,n-acetylglucosamine,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Oleic::01,oleate,oleate,sers,gobbato_sers_metabolites,785.0,01,150uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Oleic::02,oleate,oleate,sers,gobbato_sers_metabolites,785.0,02,150uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Oleic::03,oleate,oleate,sers,gobbato_sers_metabolites,785.0,03,150uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Oleic::04,oleate,oleate,sers,gobbato_sers_metabolites,785.0,04,150uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Oleic::05,oleate,oleate,sers,gobbato_sers_metabolites,785.0,05,150uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PEP::01,phosphoenolpyruvate,phosphoenolpyruvate,sers,gobbato_sers_metabolites,785.0,01,17uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PEP::02,phosphoenolpyruvate,phosphoenolpyruvate,sers,gobbato_sers_metabolites,785.0,02,17uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PEP::03,phosphoenolpyruvate,phosphoenolpyruvate,sers,gobbato_sers_metabolites,785.0,03,17uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PEP::04,phosphoenolpyruvate,phosphoenolpyruvate,sers,gobbato_sers_metabolites,785.0,04,17uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PEP::05,phosphoenolpyruvate,phosphoenolpyruvate,sers,gobbato_sers_metabolites,785.0,05,17uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PhInositol::01,phosphatidylinositol,phosphatidylinositol,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PhInositol::02,phosphatidylinositol,phosphatidylinositol,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PhInositol::03,phosphatidylinositol,phosphatidylinositol,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PhInositol::04,phosphatidylinositol,phosphatidylinositol,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::PhInositol::05,phosphatidylinositol,phosphatidylinositol,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phe::01,phenylalanine,phenylalanine,sers,gobbato_sers_metabolites,785.0,01,78uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phe::02,phenylalanine,phenylalanine,sers,gobbato_sers_metabolites,785.0,02,78uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phe::03,phenylalanine,phenylalanine,sers,gobbato_sers_metabolites,785.0,03,78uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phe::04,phenylalanine,phenylalanine,sers,gobbato_sers_metabolites,785.0,04,78uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phe::05,phenylalanine,phenylalanine,sers,gobbato_sers_metabolites,785.0,05,78uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phosph::01,phosphate,phosphate,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phosph::02,phosphate,phosphate,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phosph::03,phosphate,phosphate,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phosph::04,phosphate,phosphate,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Phosph::05,phosphate,phosphate,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pro::01,proline,proline,sers,gobbato_sers_metabolites,785.0,01,168uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pro::02,proline,proline,sers,gobbato_sers_metabolites,785.0,02,168uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pro::03,proline,proline,sers,gobbato_sers_metabolites,785.0,03,168uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pro::04,proline,proline,sers,gobbato_sers_metabolites,785.0,04,168uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pro::05,proline,proline,sers,gobbato_sers_metabolites,785.0,05,168uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pyr::01,pyruvate,pyruvate,sers,gobbato_sers_metabolites,785.0,01,35uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pyr::02,pyruvate,pyruvate,sers,gobbato_sers_metabolites,785.0,02,35uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pyr::03,pyruvate,pyruvate,sers,gobbato_sers_metabolites,785.0,03,35uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pyr::04,pyruvate,pyruvate,sers,gobbato_sers_metabolites,785.0,04,35uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Pyr::05,pyruvate,pyruvate,sers,gobbato_sers_metabolites,785.0,05,35uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::RNA::01,rna,rna,sers,gobbato_sers_metabolites,785.0,01,5ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::RNA::02,rna,rna,sers,gobbato_sers_metabolites,785.0,02,5ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::RNA::03,rna,rna,sers,gobbato_sers_metabolites,785.0,03,5ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::RNA::04,rna,rna,sers,gobbato_sers_metabolites,785.0,04,5ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::RNA::05,rna,rna,sers,gobbato_sers_metabolites,785.0,05,5ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Ribo::01,riboflavin,riboflavin,sers,gobbato_sers_metabolites,785.0,01,0.84uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ribo::02,riboflavin,riboflavin,sers,gobbato_sers_metabolites,785.0,02,0.84uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ribo::03,riboflavin,riboflavin,sers,gobbato_sers_metabolites,785.0,03,0.84uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ribo::04,riboflavin,riboflavin,sers,gobbato_sers_metabolites,785.0,04,0.84uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ribo::05,riboflavin,riboflavin,sers,gobbato_sers_metabolites,785.0,05,0.84uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ser::01,serine,serine,sers,gobbato_sers_metabolites,785.0,01,160uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ser::02,serine,serine,sers,gobbato_sers_metabolites,785.0,02,160uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ser::03,serine,serine,sers,gobbato_sers_metabolites,785.0,03,160uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ser::04,serine,serine,sers,gobbato_sers_metabolites,785.0,04,160uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ser::05,serine,serine,sers,gobbato_sers_metabolites,785.0,05,160uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Stearic::01,stearate,stearate,sers,gobbato_sers_metabolites,785.0,01,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Stearic::02,stearate,stearate,sers,gobbato_sers_metabolites,785.0,02,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Stearic::03,stearate,stearate,sers,gobbato_sers_metabolites,785.0,03,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Stearic::04,stearate,stearate,sers,gobbato_sers_metabolites,785.0,04,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Stearic::05,stearate,stearate,sers,gobbato_sers_metabolites,785.0,05,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Thy::01,thymine,thymine,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Thy::02,thymine,thymine,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Thy::03,thymine,thymine,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Thy::04,thymine,thymine,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Thy::05,thymine,thymine,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Triolein::01,triolein,triolein,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Triolein::02,triolein,triolein,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Triolein::03,triolein,triolein,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Triolein::04,triolein,triolein,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Triolein::05,triolein,triolein,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Trp::01,tryptophan,tryptophan,sers,gobbato_sers_metabolites,785.0,01,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Trp::02,tryptophan,tryptophan,sers,gobbato_sers_metabolites,785.0,02,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Trp::03,tryptophan,tryptophan,sers,gobbato_sers_metabolites,785.0,03,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Trp::04,tryptophan,tryptophan,sers,gobbato_sers_metabolites,785.0,04,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Trp::05,tryptophan,tryptophan,sers,gobbato_sers_metabolites,785.0,05,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Tyr::01,tyrosine,tyrosine,sers,gobbato_sers_metabolites,785.0,01,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Tyr::02,tyrosine,tyrosine,sers,gobbato_sers_metabolites,785.0,02,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Tyr::03,tyrosine,tyrosine,sers,gobbato_sers_metabolites,785.0,03,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Tyr::04,tyrosine,tyrosine,sers,gobbato_sers_metabolites,785.0,04,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Tyr::05,tyrosine,tyrosine,sers,gobbato_sers_metabolites,785.0,05,55uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::UA::01,urate,urate,sers,gobbato_sers_metabolites,785.0,01,280uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::UA::02,urate,urate,sers,gobbato_sers_metabolites,785.0,02,280uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::UA::03,urate,urate,sers,gobbato_sers_metabolites,785.0,03,280uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::UA::04,urate,urate,sers,gobbato_sers_metabolites,785.0,04,280uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::UA::05,urate,urate,sers,gobbato_sers_metabolites,785.0,05,280uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ura::01,uracil,uracil,sers,gobbato_sers_metabolites,785.0,01,2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ura::02,uracil,uracil,sers,gobbato_sers_metabolites,785.0,02,2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ura::03,uracil,uracil,sers,gobbato_sers_metabolites,785.0,03,2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ura::04,uracil,uracil,sers,gobbato_sers_metabolites,785.0,04,2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ura::05,uracil,uracil,sers,gobbato_sers_metabolites,785.0,05,2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Urea::01,urea,urea,sers,gobbato_sers_metabolites,785.0,01,6.5mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Urea::02,urea,urea,sers,gobbato_sers_metabolites,785.0,02,6.5mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Urea::03,urea,urea,sers,gobbato_sers_metabolites,785.0,03,6.5mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Urea::04,urea,urea,sers,gobbato_sers_metabolites,785.0,04,6.5mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Urea::05,urea,urea,sers,gobbato_sers_metabolites,785.0,05,6.5mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Val::01,valine,valine,sers,gobbato_sers_metabolites,785.0,01,117uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Val::02,valine,valine,sers,gobbato_sers_metabolites,785.0,02,117uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Val::03,valine,valine,sers,gobbato_sers_metabolites,785.0,03,117uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Val::04,valine,valine,sers,gobbato_sers_metabolites,785.0,04,117uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Val::05,valine,valine,sers,gobbato_sers_metabolites,785.0,05,117uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Xanth::01,xanthine,xanthine,sers,gobbato_sers_metabolites,785.0,01,50uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Xanth::02,xanthine,xanthine,sers,gobbato_sers_metabolites,785.0,02,50uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Xanth::03,xanthine,xanthine,sers,gobbato_sers_metabolites,785.0,03,50uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Xanth::04,xanthine,xanthine,sers,gobbato_sers_metabolites,785.0,04,50uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Xanth::05,xanthine,xanthine,sers,gobbato_sers_metabolites,785.0,05,50uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::AcCoA::01,acetyl-coa,acetyl-coa,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::AcCoA::02,acetyl-coa,acetyl-coa,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::AcCoA::03,acetyl-coa,acetyl-coa,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::Acetoacet::01,acetoacetate,acetoacetate,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Acetoacet::02,acetoacetate,acetoacetate,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Acetoacet::03,acetoacetate,acetoacetate,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ade::01,adenine,adenine,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ade::02,adenine,adenine,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ade::03,adenine,adenine,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ala::01,alanine,alanine,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ala::02,alanine,alanine,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Ala::03,alanine,alanine,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Alb::01,albumin,albumin,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::Alb::02,albumin,albumin,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::Alb::03,albumin,albumin,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_raman_metabolites::Arg::01,arginine,arginine,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Arg::02,arginine,arginine,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Arg::03,arginine,arginine,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Asc::01,ascorbate,ascorbate,raman,gobbato_raman_metabolites,785.0,01,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Asc::02,ascorbate,ascorbate,raman,gobbato_raman_metabolites,785.0,02,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_raman_metabolites::Asc::03,ascorbate,ascorbate,raman,gobbato_raman_metabolites,785.0,03,neat,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
